File Path,Key in Code,Default Text (Code),DB English,DB Bulgarian,Status,Detected Namespace,Dict Variable
apps/web/app/[lang]/page.tsx,meta_title,Get clients for your services | Nevumo,,,"NAMESPACE_MISMATCH (code: meta_title, db: homepage.meta_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,meta_description,Free registration. No commission.,,,"NAMESPACE_MISMATCH (code: meta_description, db: homepage.meta_description)",homepage,homepageT
apps/web/app/[lang]/page.tsx,rotating_categories,"Massage,Cleaning,Plumbing",,,"NAMESPACE_MISMATCH (code: rotating_categories, db: homepage.rotating_categories)",homepage,homepageT
apps/web/app/[lang]/page.tsx,nav_link,Looking for a service?,,,"NAMESPACE_MISMATCH (code: nav_link, db: homepage.nav_link)",homepage,homepageT
apps/web/app/[lang]/page.tsx,hero_prefix,Get clients for,,,"NAMESPACE_MISMATCH (code: hero_prefix, db: homepage.hero_prefix)",homepage,homepageT
apps/web/app/[lang]/page.tsx,hero_suffix,in Warsaw,,,"NAMESPACE_MISMATCH (code: hero_suffix, db: homepage.hero_suffix)",homepage,homepageT
apps/web/app/[lang]/page.tsx,hero_subtitle,Free. No commission. Direct contact.,,,"NAMESPACE_MISMATCH (code: hero_subtitle, db: homepage.hero_subtitle)",homepage,homepageT
apps/web/app/[lang]/page.tsx,trust_1,No commission,,,"NAMESPACE_MISMATCH (code: trust_1, db: homepage.trust_1)",homepage,homepageT
apps/web/app/[lang]/page.tsx,trust_2,2 min registration,,,"NAMESPACE_MISMATCH (code: trust_2, db: homepage.trust_2)",homepage,homepageT
apps/web/app/[lang]/page.tsx,trust_3,Real requests,,,"NAMESPACE_MISMATCH (code: trust_3, db: homepage.trust_3)",homepage,homepageT
apps/web/app/[lang]/page.tsx,social_proof,,,,"NAMESPACE_MISMATCH (code: social_proof, db: homepage.social_proof)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cta_hero,Start for free,,,"NAMESPACE_MISMATCH (code: cta_hero, db: homepage.cta_hero)",homepage,homepageT
apps/web/app/[lang]/page.tsx,how_title,How it works,,,"NAMESPACE_MISMATCH (code: how_title, db: homepage.how_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,step1_title,Create a profile,,,"NAMESPACE_MISMATCH (code: step1_title, db: homepage.step1_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,step1_sub,2 minutes,,,"NAMESPACE_MISMATCH (code: step1_sub, db: homepage.step1_sub)",homepage,homepageT
apps/web/app/[lang]/page.tsx,step2_title,Receive client requests,,,"NAMESPACE_MISMATCH (code: step2_title, db: homepage.step2_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,step2_sub,immediately after registration,,,"NAMESPACE_MISMATCH (code: step2_sub, db: homepage.step2_sub)",homepage,homepageT
apps/web/app/[lang]/page.tsx,step3_title,Contact clients directly,,,"NAMESPACE_MISMATCH (code: step3_title, db: homepage.step3_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,step3_sub,no middlemen,,,"NAMESPACE_MISMATCH (code: step3_sub, db: homepage.step3_sub)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_cleaning_name,Cleaning,,,"NAMESPACE_MISMATCH (code: cat_cleaning_name, db: homepage.cat_cleaning_name)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_cleaning_leads,26 requests this week,,,"NAMESPACE_MISMATCH (code: cat_cleaning_leads, db: homepage.cat_cleaning_leads)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_cta,I offer this service,,,"NAMESPACE_MISMATCH (code: cat_cta, db: homepage.cat_cta)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_plumbing_name,Plumbing,,,"NAMESPACE_MISMATCH (code: cat_plumbing_name, db: homepage.cat_plumbing_name)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_plumbing_leads,18 requests this week,,,"NAMESPACE_MISMATCH (code: cat_plumbing_leads, db: homepage.cat_plumbing_leads)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_cta,I offer this service,,,"NAMESPACE_MISMATCH (code: cat_cta, db: homepage.cat_cta)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_massage_name,Massage,,,"NAMESPACE_MISMATCH (code: cat_massage_name, db: homepage.cat_massage_name)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_massage_leads,14 requests this week,,,"NAMESPACE_MISMATCH (code: cat_massage_leads, db: homepage.cat_massage_leads)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_cta,I offer this service,,,"NAMESPACE_MISMATCH (code: cat_cta, db: homepage.cat_cta)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_title,Recent requests,,,"NAMESPACE_MISMATCH (code: activity_title, db: homepage.activity_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_1,,,,"NAMESPACE_MISMATCH (code: activity_1, db: homepage.activity_1)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_1_time,,,,"NAMESPACE_MISMATCH (code: activity_1_time, db: homepage.activity_1_time)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_2,,,,"NAMESPACE_MISMATCH (code: activity_2, db: homepage.activity_2)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_2_time,,,,"NAMESPACE_MISMATCH (code: activity_2_time, db: homepage.activity_2_time)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_3,,,,"NAMESPACE_MISMATCH (code: activity_3, db: homepage.activity_3)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_3_time,,,,"NAMESPACE_MISMATCH (code: activity_3_time, db: homepage.activity_3_time)",homepage,homepageT
apps/web/app/[lang]/page.tsx,why_title,,,,"NAMESPACE_MISMATCH (code: why_title, db: homepage.why_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,why_1_title,Free,,,"NAMESPACE_MISMATCH (code: why_1_title, db: homepage.why_1_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,why_1_sub,,,,"NAMESPACE_MISMATCH (code: why_1_sub, db: homepage.why_1_sub)",homepage,homepageT
apps/web/app/[lang]/page.tsx,why_2,,,,"NAMESPACE_MISMATCH (code: why_2, db: homepage.why_2)",homepage,homepageT
apps/web/app/[lang]/page.tsx,why_3,,,,"NAMESPACE_MISMATCH (code: why_3, db: homepage.why_3)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cta2_title,,,,"NAMESPACE_MISMATCH (code: cta2_title, db: homepage.cta2_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cta2_btn,,,,"NAMESPACE_MISMATCH (code: cta2_btn, db: homepage.cta2_btn)",homepage,homepageT
apps/web/app/[lang]/page.tsx,footer_title,,,,"NAMESPACE_MISMATCH (code: footer_title, db: homepage.footer_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,footer_link_cleaning,,,,"NAMESPACE_MISMATCH (code: footer_link_cleaning, db: homepage.footer_link_cleaning)",homepage,homepageT
apps/web/app/[lang]/page.tsx,footer_link_plumbing,,,,"NAMESPACE_MISMATCH (code: footer_link_plumbing, db: homepage.footer_link_plumbing)",homepage,homepageT
apps/web/app/[lang]/page.tsx,footer_link_massage,,,,"NAMESPACE_MISMATCH (code: footer_link_massage, db: homepage.footer_link_massage)",homepage,homepageT
apps/web/app/[lang]/page.tsx,footer_popular,,,,"NAMESPACE_MISMATCH (code: footer_popular, db: homepage.footer_popular)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cta_hero,Start for free,,,"NAMESPACE_MISMATCH (code: cta_hero, db: homepage.cta_hero)",homepage,homepageT
apps/web/app/[lang]/page.tsx,meta_title,'Get clients for your services | Nevumo',,,"NAMESPACE_MISMATCH (code: meta_title, db: homepage.meta_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,meta_description,'Free registration. No commission.',,,"NAMESPACE_MISMATCH (code: meta_description, db: homepage.meta_description)",homepage,homepageT
apps/web/app/[lang]/page.tsx,rotating_categories,"'Massage,Cleaning,Plumbing'",,,"NAMESPACE_MISMATCH (code: rotating_categories, db: homepage.rotating_categories)",homepage,homepageT
apps/web/app/[lang]/page.tsx,nav_link,'Looking for a service?',,,"NAMESPACE_MISMATCH (code: nav_link, db: homepage.nav_link)",homepage,homepageT
apps/web/app/[lang]/page.tsx,hero_prefix,'Get clients for',,,"NAMESPACE_MISMATCH (code: hero_prefix, db: homepage.hero_prefix)",homepage,homepageT
apps/web/app/[lang]/page.tsx,hero_suffix,'in Warsaw',,,"NAMESPACE_MISMATCH (code: hero_suffix, db: homepage.hero_suffix)",homepage,homepageT
apps/web/app/[lang]/page.tsx,hero_subtitle,'Free. No commission. Direct contact.',,,"NAMESPACE_MISMATCH (code: hero_subtitle, db: homepage.hero_subtitle)",homepage,homepageT
apps/web/app/[lang]/page.tsx,trust_1,'No commission',,,"NAMESPACE_MISMATCH (code: trust_1, db: homepage.trust_1)",homepage,homepageT
apps/web/app/[lang]/page.tsx,trust_2,'2 min registration',,,"NAMESPACE_MISMATCH (code: trust_2, db: homepage.trust_2)",homepage,homepageT
apps/web/app/[lang]/page.tsx,trust_3,'Real requests',,,"NAMESPACE_MISMATCH (code: trust_3, db: homepage.trust_3)",homepage,homepageT
apps/web/app/[lang]/page.tsx,social_proof,'',,,"NAMESPACE_MISMATCH (code: social_proof, db: homepage.social_proof)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cta_hero,'Start for free',,,"NAMESPACE_MISMATCH (code: cta_hero, db: homepage.cta_hero)",homepage,homepageT
apps/web/app/[lang]/page.tsx,how_title,'How it works',,,"NAMESPACE_MISMATCH (code: how_title, db: homepage.how_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,step1_title,'Create a profile',,,"NAMESPACE_MISMATCH (code: step1_title, db: homepage.step1_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,step1_sub,'2 minutes',,,"NAMESPACE_MISMATCH (code: step1_sub, db: homepage.step1_sub)",homepage,homepageT
apps/web/app/[lang]/page.tsx,step2_title,'Receive client requests',,,"NAMESPACE_MISMATCH (code: step2_title, db: homepage.step2_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,step2_sub,'immediately after registration',,,"NAMESPACE_MISMATCH (code: step2_sub, db: homepage.step2_sub)",homepage,homepageT
apps/web/app/[lang]/page.tsx,step3_title,'Contact clients directly',,,"NAMESPACE_MISMATCH (code: step3_title, db: homepage.step3_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,step3_sub,'no middlemen',,,"NAMESPACE_MISMATCH (code: step3_sub, db: homepage.step3_sub)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_cleaning_name,'Cleaning',,,"NAMESPACE_MISMATCH (code: cat_cleaning_name, db: homepage.cat_cleaning_name)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_cleaning_leads,'26 requests this week',,,"NAMESPACE_MISMATCH (code: cat_cleaning_leads, db: homepage.cat_cleaning_leads)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_cta,'I offer this service',,,"NAMESPACE_MISMATCH (code: cat_cta, db: homepage.cat_cta)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_plumbing_name,'Plumbing',,,"NAMESPACE_MISMATCH (code: cat_plumbing_name, db: homepage.cat_plumbing_name)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_plumbing_leads,'18 requests this week',,,"NAMESPACE_MISMATCH (code: cat_plumbing_leads, db: homepage.cat_plumbing_leads)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_cta,'I offer this service',,,"NAMESPACE_MISMATCH (code: cat_cta, db: homepage.cat_cta)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_massage_name,'Massage',,,"NAMESPACE_MISMATCH (code: cat_massage_name, db: homepage.cat_massage_name)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_massage_leads,'14 requests this week',,,"NAMESPACE_MISMATCH (code: cat_massage_leads, db: homepage.cat_massage_leads)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cat_cta,'I offer this service',,,"NAMESPACE_MISMATCH (code: cat_cta, db: homepage.cat_cta)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_title,'Recent requests',,,"NAMESPACE_MISMATCH (code: activity_title, db: homepage.activity_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_1,'',,,"NAMESPACE_MISMATCH (code: activity_1, db: homepage.activity_1)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_1_time,'',,,"NAMESPACE_MISMATCH (code: activity_1_time, db: homepage.activity_1_time)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_2,'',,,"NAMESPACE_MISMATCH (code: activity_2, db: homepage.activity_2)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_2_time,'',,,"NAMESPACE_MISMATCH (code: activity_2_time, db: homepage.activity_2_time)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_3,'',,,"NAMESPACE_MISMATCH (code: activity_3, db: homepage.activity_3)",homepage,homepageT
apps/web/app/[lang]/page.tsx,activity_3_time,'',,,"NAMESPACE_MISMATCH (code: activity_3_time, db: homepage.activity_3_time)",homepage,homepageT
apps/web/app/[lang]/page.tsx,why_title,'',,,"NAMESPACE_MISMATCH (code: why_title, db: homepage.why_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,why_1_title,'Free',,,"NAMESPACE_MISMATCH (code: why_1_title, db: homepage.why_1_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,why_1_sub,'',,,"NAMESPACE_MISMATCH (code: why_1_sub, db: homepage.why_1_sub)",homepage,homepageT
apps/web/app/[lang]/page.tsx,why_2,'',,,"NAMESPACE_MISMATCH (code: why_2, db: homepage.why_2)",homepage,homepageT
apps/web/app/[lang]/page.tsx,why_3,'',,,"NAMESPACE_MISMATCH (code: why_3, db: homepage.why_3)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cta2_title,'',,,"NAMESPACE_MISMATCH (code: cta2_title, db: homepage.cta2_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cta2_btn,'',,,"NAMESPACE_MISMATCH (code: cta2_btn, db: homepage.cta2_btn)",homepage,homepageT
apps/web/app/[lang]/page.tsx,footer_title,'',,,"NAMESPACE_MISMATCH (code: footer_title, db: homepage.footer_title)",homepage,homepageT
apps/web/app/[lang]/page.tsx,footer_link_cleaning,'',,,"NAMESPACE_MISMATCH (code: footer_link_cleaning, db: homepage.footer_link_cleaning)",homepage,homepageT
apps/web/app/[lang]/page.tsx,footer_link_plumbing,'',,,"NAMESPACE_MISMATCH (code: footer_link_plumbing, db: homepage.footer_link_plumbing)",homepage,homepageT
apps/web/app/[lang]/page.tsx,footer_link_massage,'',,,"NAMESPACE_MISMATCH (code: footer_link_massage, db: homepage.footer_link_massage)",homepage,homepageT
apps/web/app/[lang]/page.tsx,footer_popular,'',,,"NAMESPACE_MISMATCH (code: footer_popular, db: homepage.footer_popular)",homepage,homepageT
apps/web/app/[lang]/page.tsx,cta_hero,'Start for free',,,"NAMESPACE_MISMATCH (code: cta_hero, db: homepage.cta_hero)",homepage,homepageT
apps/web/app/[lang]/auth/LoginClient.tsx,error_generic,An error occurred. Please try again.,,,"NAMESPACE_MISMATCH (code: error_generic, db: auth.error_generic)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,error_rate_limit,Too many attempts. Please try later.,,,"NAMESPACE_MISMATCH (code: error_rate_limit, db: auth.error_rate_limit)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,error_account_disabled,Account is disabled.,,,"NAMESPACE_MISMATCH (code: error_account_disabled, db: auth.error_account_disabled)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,error_generic,An error occurred. Please try again.,,,"NAMESPACE_MISMATCH (code: error_generic, db: auth.error_generic)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,error_generic,An error occurred. Please try again.,,,"NAMESPACE_MISMATCH (code: error_generic, db: auth.error_generic)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,error_email_exists,This email is already registered.,,,"NAMESPACE_MISMATCH (code: error_email_exists, db: auth.error_email_exists)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,error_generic,An error occurred. Please try again.,,,"NAMESPACE_MISMATCH (code: error_generic, db: auth.error_generic)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,error_generic,An error occurred. Please try again.,,,"NAMESPACE_MISMATCH (code: error_generic, db: auth.error_generic)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,coming_soon,Coming soon,,,"NAMESPACE_MISMATCH (code: coming_soon, db: auth.coming_soon)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,back_btn,← Back,,,"NAMESPACE_MISMATCH (code: back_btn, db: auth.back_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,hero_title_provider,Start getting clients,,,"NAMESPACE_MISMATCH (code: hero_title_provider, db: auth.hero_title_provider)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,hero_title_client,Find a service in minutes,,,"NAMESPACE_MISMATCH (code: hero_title_client, db: auth.hero_title_client)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,hero_subtitle_client,Free • No obligation,,,"NAMESPACE_MISMATCH (code: hero_subtitle_client, db: auth.hero_subtitle_client)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,checking_btn,Checking...,,,"NAMESPACE_MISMATCH (code: checking_btn, db: auth.checking_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,password_placeholder_login,Password,,,"NAMESPACE_MISMATCH (code: password_placeholder_login, db: auth.password_placeholder_login)",auth,"); handleLogin(); }}>
              <input type=""email"" name=""email"" value={state.email} readOnly autoComplete=""username"" onChange={() => {}} className=""absolute opacity-0 h-0 w-0 overflow-hidden"" aria-hidden=""true"" />
              <div className=""flex flex-col gap-1"">
                <input
                  ref={passwordRef}
                  type=""password""
                  name=""password""
                  autoComplete=""current-password""
                  placeholder={t(authDict"
apps/web/app/[lang]/auth/LoginClient.tsx,error_wrong_password,Wrong password,,,"NAMESPACE_MISMATCH (code: error_wrong_password, db: auth.error_wrong_password)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,forgot_password_link,Forgot password?,,,"NAMESPACE_MISMATCH (code: forgot_password_link, db: auth.forgot_password_link)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,logging_in_btn,Signing in...,,,"NAMESPACE_MISMATCH (code: logging_in_btn, db: auth.logging_in_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,login_btn,Sign in,,,"NAMESPACE_MISMATCH (code: login_btn, db: auth.login_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,password_placeholder_register,Click to generate a password,,,"NAMESPACE_MISMATCH (code: password_placeholder_register, db: auth.password_placeholder_register)",auth,"); handleRegister(); }}>
              <input type=""email"" name=""email"" value={state.email} readOnly autoComplete=""username"" onChange={() => {}} className=""absolute opacity-0 h-0 w-0 overflow-hidden"" aria-hidden=""true"" />
              <div className=""relative mb-6"">
                <input
                  ref={passwordRef}
                  type={state.showPassword ? 'text' : 'password'}
                  name=""password""
                  autoComplete=""new-password""
                  placeholder={t(authDict"
apps/web/app/[lang]/auth/LoginClient.tsx,registering_btn,Creating...,,,"NAMESPACE_MISMATCH (code: registering_btn, db: auth.registering_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,register_success,Account created successfully,,,"NAMESPACE_MISMATCH (code: register_success, db: auth.register_success)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,forgot_title,Forgot password,,,"NAMESPACE_MISMATCH (code: forgot_title, db: auth.forgot_title)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,forgot_sent_btn,Sent,,,"NAMESPACE_MISMATCH (code: forgot_sent_btn, db: auth.forgot_sent_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,sending_btn,Sending...,,,"NAMESPACE_MISMATCH (code: sending_btn, db: auth.sending_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,forgot_send_btn,Send link,,,"NAMESPACE_MISMATCH (code: forgot_send_btn, db: auth.forgot_send_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,forgot_check_email,Check your email,,,"NAMESPACE_MISMATCH (code: forgot_check_email, db: auth.forgot_check_email)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,auth,,,,MISSING_IN_DB,unknown,'auth_view'
apps/web/app/[lang]/auth/LoginClient.tsx,auth,,,,MISSING_IN_DB,unknown,'auth_email_entered'
apps/web/app/[lang]/auth/LoginClient.tsx,auth,,,,MISSING_IN_DB,unknown,'auth_password_shown'
apps/web/app/[lang]/auth/LoginClient.tsx,error_generic,'An error occurred. Please try again.',,,"NAMESPACE_MISMATCH (code: error_generic, db: auth.error_generic)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,auth,,,,MISSING_IN_DB,unknown,'auth_success'
apps/web/app/[lang]/auth/LoginClient.tsx,error_rate_limit,'Too many attempts. Please try later.',,,"NAMESPACE_MISMATCH (code: error_rate_limit, db: auth.error_rate_limit)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,error_account_disabled,'Account is disabled.',,,"NAMESPACE_MISMATCH (code: error_account_disabled, db: auth.error_account_disabled)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,error_generic,'An error occurred. Please try again.',,,"NAMESPACE_MISMATCH (code: error_generic, db: auth.error_generic)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,error_generic,'An error occurred. Please try again.',,,"NAMESPACE_MISMATCH (code: error_generic, db: auth.error_generic)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,login,,,,MISSING_IN_DB,unknown,'auth_success'
apps/web/app/[lang]/auth/LoginClient.tsx,error_email_exists,'This email is already registered.',,,"NAMESPACE_MISMATCH (code: error_email_exists, db: auth.error_email_exists)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,error_generic,'An error occurred. Please try again.',,,"NAMESPACE_MISMATCH (code: error_generic, db: auth.error_generic)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,error_generic,'An error occurred. Please try again.',,,"NAMESPACE_MISMATCH (code: error_generic, db: auth.error_generic)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,coming_soon,'Coming soon',,,"NAMESPACE_MISMATCH (code: coming_soon, db: auth.coming_soon)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,back_btn,'← Back',,,"NAMESPACE_MISMATCH (code: back_btn, db: auth.back_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,hero_title_provider,'Start getting clients',,,"NAMESPACE_MISMATCH (code: hero_title_provider, db: auth.hero_title_provider)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,hero_title_client,'Find a service in minutes',,,"NAMESPACE_MISMATCH (code: hero_title_client, db: auth.hero_title_client)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,hero_subtitle_client,'Free • No obligation',,,"NAMESPACE_MISMATCH (code: hero_subtitle_client, db: auth.hero_subtitle_client)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,checking_btn,'Checking...',,,"NAMESPACE_MISMATCH (code: checking_btn, db: auth.checking_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,password_placeholder_login,'Password',,,"NAMESPACE_MISMATCH (code: password_placeholder_login, db: auth.password_placeholder_login)",auth,"); handleLogin(); }}>
              <input type=""email"" name=""email"" value={state.email} readOnly autoComplete=""username"" onChange={() => {}} className=""absolute opacity-0 h-0 w-0 overflow-hidden"" aria-hidden=""true"" />
              <div className=""flex flex-col gap-1"">
                <input
                  ref={passwordRef}
                  type=""password""
                  name=""password""
                  autoComplete=""current-password""
                  placeholder={t(authDict"
apps/web/app/[lang]/auth/LoginClient.tsx,error_wrong_password,'Wrong password',,,"NAMESPACE_MISMATCH (code: error_wrong_password, db: auth.error_wrong_password)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,forgot_password_link,'Forgot password?',,,"NAMESPACE_MISMATCH (code: forgot_password_link, db: auth.forgot_password_link)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,logging_in_btn,'Signing in...',,,"NAMESPACE_MISMATCH (code: logging_in_btn, db: auth.logging_in_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,login_btn,'Sign in',,,"NAMESPACE_MISMATCH (code: login_btn, db: auth.login_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,register_subtitle,"""We'll create an account automatically""",,,"NAMESPACE_MISMATCH (code: register_subtitle, db: auth.register_subtitle)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,password_placeholder_register,'Click to generate a password',,,"NAMESPACE_MISMATCH (code: password_placeholder_register, db: auth.password_placeholder_register)",auth,"); handleRegister(); }}>
              <input type=""email"" name=""email"" value={state.email} readOnly autoComplete=""username"" onChange={() => {}} className=""absolute opacity-0 h-0 w-0 overflow-hidden"" aria-hidden=""true"" />
              <div className=""relative mb-6"">
                <input
                  ref={passwordRef}
                  type={state.showPassword ? 'text' : 'password'}
                  name=""password""
                  autoComplete=""new-password""
                  placeholder={t(authDict"
apps/web/app/[lang]/auth/LoginClient.tsx,registering_btn,'Creating...',,,"NAMESPACE_MISMATCH (code: registering_btn, db: auth.registering_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,register_success,'Account created successfully',,,"NAMESPACE_MISMATCH (code: register_success, db: auth.register_success)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,forgot_title,'Forgot password',,,"NAMESPACE_MISMATCH (code: forgot_title, db: auth.forgot_title)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,forgot_subtitle,"""We'll send you a link for a new password""",,,"NAMESPACE_MISMATCH (code: forgot_subtitle, db: auth.forgot_subtitle)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,forgot_sent_btn,'Sent',,,"NAMESPACE_MISMATCH (code: forgot_sent_btn, db: auth.forgot_sent_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,sending_btn,'Sending...',,,"NAMESPACE_MISMATCH (code: sending_btn, db: auth.sending_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,forgot_send_btn,'Send link',,,"NAMESPACE_MISMATCH (code: forgot_send_btn, db: auth.forgot_send_btn)",auth,authDict
apps/web/app/[lang]/auth/LoginClient.tsx,forgot_check_email,'Check your email',,,"NAMESPACE_MISMATCH (code: forgot_check_email, db: auth.forgot_check_email)",auth,authDict
apps/web/app/[lang]/auth/magic/MagicLinkClient.tsx,magic-link,,,,MISSING_IN_DB,unknown,'magic_link_success'
apps/web/app/[lang]/auth/magic/MagicLinkClient.tsx,magic-link,,,,MISSING_IN_DB,unknown,'magic_link_error'
apps/web/app/[lang]/auth/magic/MagicLinkClient.tsx,magic-link,,,,MISSING_IN_DB,unknown,'magic_link_error'
apps/web/app/[lang]/auth/reset-password/ResetPasswordClient.tsx,reset-password,,,,MISSING_IN_DB,unknown,"() => {
    validateResetToken(token).then(result => {
      if (result.valid) {
        trackPageEvent('password_reset_view'"
apps/web/app/[lang]/auth/reset-password/ResetPasswordClient.tsx,reset-password,,,,MISSING_IN_DB,unknown,'token_used'
apps/web/app/[lang]/auth/reset-password/ResetPasswordClient.tsx,reset-password,,,,MISSING_IN_DB,unknown,'token_expired'
apps/web/app/[lang]/auth/reset-password/ResetPasswordClient.tsx,reset-password,,,,MISSING_IN_DB,unknown,'token_expired'
